Chromosome	start	end	transition	aneuploidy	index	callType
chr3	36348241	36350194	WC->CC	2	ERR2265706.mdup	filt-walker
chr4	114047262	114066185	WW->WC	2	ERR2265706.mdup	filt-walker
chr5	75483445	75507610	WC->WW	2	ERR2265706.mdup	filt-walker
chr5	141845536	141863384	WW->WC	2	ERR2265706.mdup	filt-walker
chr5	168166533	168169060	WC->WW	2	ERR2265706.mdup	filt-walker
chr7	13779650	13780683	WC->CC	2	ERR2265706.mdup	filt-walker
chr7	99994969	100008589	CC->WC	2	ERR2265706.mdup	filt-walker
chr7	126377942	126382283	WC->WW	2	ERR2265706.mdup	filt-walker
chr7	145332068	145346231	WW->WC	2	ERR2265706.mdup	filt-walker
chr8	7146651	7357302	WW->WC	2	ERR2265706.mdup	filt-walker
chr8	12206231	12334010	WC->WW	2	ERR2265706.mdup	filt-walker
chr8	38705073	38711470	WW->WC	2	ERR2265706.mdup	filt-walker
chr8	121394454	121404941	WC->WW	2	ERR2265706.mdup	filt-walker
chr9	7511857	7544876	WC->CC	2	ERR2265706.mdup	filt-walker
chr10	86637059	86649684	CC->WC	2	ERR2265706.mdup	filt-walker
chr11	88711035	88725685	CC->WC	2	ERR2265706.mdup	filt-walker
chr11	126920891	126939598	WC->WW	2	ERR2265706.mdup	filt-walker
chr12	27382005	27384091	WC->CC	2	ERR2265706.mdup	filt-walker
chr12	103474306	103503504	CC->WC	2	ERR2265706.mdup	filt-walker
chr12	124302510	124307902	WC->CC	2	ERR2265706.mdup	filt-walker
chr13	35824135	35825083	WC->WW	2	ERR2265706.mdup	filt-walker
chr13	47117261	47154364	WW->WC	2	ERR2265706.mdup	filt-walker
chr14	59324401	59325069	WC->CC	2	ERR2265706.mdup	filt-walker
chr14	69990587	69997842	CC->WC	2	ERR2265706.mdup	filt-walker
chr17	43570030	43574527	WW->WC	2	ERR2265706.mdup	filt-walker
chr19	29413943	29420290	WC->CC	2	ERR2265706.mdup	filt-walker
chr20	12058088	12062704	WC->WW	2	ERR2265706.mdup	filt-walker
chr20	62119630	62133287	WW->WC	2	ERR2265706.mdup	filt-walker
chrX	72550275	72550539	WC->CC	2	ERR2265706.mdup	filt-walker
chrX	128687598	128705488	CC->WC	2	ERR2265706.mdup	filt-walker
chr1	15169235	15175049	WC->CC	2	ERR2265707.mdup	filt-walker
chr1	67684336	67698711	CC->WC	2	ERR2265707.mdup	filt-walker
chr2	106751187	106751437	WW->WC	2	ERR2265707.mdup	filt-walker
chr3	102268812	102282622	WC->CC	2	ERR2265707.mdup	filt-walker
chr3	119797344	119804619	CC->WC	2	ERR2265707.mdup	filt-walker
chr5	13345894	13355641	WW->WC	2	ERR2265707.mdup	filt-walker
chr5	14546949	14556710	WC->CC	2	ERR2265707.mdup	filt-walker
chr5	30598871	30600751	CC->WC	2	ERR2265707.mdup	filt-walker
chr5	80669613	80672872	WC->WW	2	ERR2265707.mdup	filt-walker
chr5	126463151	126471479	WW->WC	2	ERR2265707.mdup	filt-walker
chr6	40452622	40474264	WC->CC	2	ERR2265707.mdup	filt-walker
chr6	99613004	99621356	CC->WC	2	ERR2265707.mdup	filt-walker
chr6	151683205	151696951	WC->CC	2	ERR2265707.mdup	filt-walker
chr7	150427608	150444607	WC->WW	2	ERR2265707.mdup	filt-walker
chr8	4691444	4710784	WC->CC	2	ERR2265707.mdup	filt-walker
chr8	7594604	7603716	CC->WC	2	ERR2265707.mdup	filt-walker
chr8	12240000	12480000	WC->CC	2	ERR2265707.mdup	filt-240k
chr8	29253441	29259548	CC->WC	2	ERR2265707.mdup	filt-walker
chr8	121955707	121964630	WC->WW	2	ERR2265707.mdup	filt-walker
chr8	130983604	130988767	WW->WC	2	ERR2265707.mdup	filt-walker
chr12	31063954	31064602	WC->WW	2	ERR2265707.mdup	filt-walker
chr12	72800933	72802481	WW->WC	2	ERR2265707.mdup	filt-walker
chr12	102476788	102488714	WC->CC	2	ERR2265707.mdup	filt-walker
chr13	80233834	80245481	WW->WC	2	ERR2265707.mdup	filt-walker
chr14	23022493	23026094	CC->WC	2	ERR2265707.mdup	filt-walker
chr15	26545773	26555414	WC->CC	2	ERR2265707.mdup	filt-walker
chr15	41381426	41411222	CC->WC	2	ERR2265707.mdup	filt-walker
chr16	11418392	11431693	WC->CC	2	ERR2265707.mdup	filt-walker
chr16	30337774	30347270	CC->WC	2	ERR2265707.mdup	filt-walker
chr16	86911122	86929353	WC->CC	2	ERR2265707.mdup	filt-walker
chr17	16996078	16996265	WC->WW	2	ERR2265707.mdup	filt-walker
chr17	18927326	18949580	WW->WC	2	ERR2265707.mdup	filt-walker
chr17	37865064	38260280	WC->WW	2	ERR2265707.mdup	filt-walker
chr17	43218083	43251670	WW->WC	2	ERR2265707.mdup	filt-walker
chr19	15297222	15297909	CC->WC	2	ERR2265707.mdup	filt-walker
chr22	22507994	22519749	WW->WC	2	ERR2265707.mdup	filt-walker
chr1	32172315	32177798	WW->WC	2	ERR2265708.mdup	filt-walker
chr1	44157531	44158784	WC->CC	2	ERR2265708.mdup	filt-walker
chr1	102429958	102432112	CC->WC	2	ERR2265708.mdup	filt-walker
chr1	158477142	158480822	WC->CC	2	ERR2265708.mdup	filt-walker
chr1	172227437	172231698	CC->WC	2	ERR2265708.mdup	filt-walker
chr1	204457018	204464702	WC->CC	2	ERR2265708.mdup	filt-walker
chr2	75986294	76001889	WC->WW	2	ERR2265708.mdup	filt-walker
chr2	128032873	128035533	WW->WC	2	ERR2265708.mdup	filt-walker
chr3	13980948	13993271	WC->WW	2	ERR2265708.mdup	filt-walker
chr3	35893337	35896860	WW->WC	2	ERR2265708.mdup	filt-walker
chr3	37671280	37676713	WC->CC	2	ERR2265708.mdup	filt-walker
chr3	62267286	62276020	CC->WC	2	ERR2265708.mdup	filt-walker
chr3	93640000	93840000	WC->CC	2	ERR2265708.mdup	filt-200k
chr3	141536410	141545275	CC->WC	2	ERR2265708.mdup	filt-walker
chr3	150782888	150791295	WC->WW	2	ERR2265708.mdup	filt-walker
chr3	159480568	159499139	WW->WC	2	ERR2265708.mdup	filt-walker
chr3	161541557	161569733	WC->WW	2	ERR2265708.mdup	filt-walker
chr4	13470469	13491678	WW->WC	2	ERR2265708.mdup	filt-walker
chr5	15983651	15996766	WC->CC	2	ERR2265708.mdup	filt-walker
chr5	19717249	19720286	CC->WC	2	ERR2265708.mdup	filt-walker
chr5	35127828	35140252	WC->WW	2	ERR2265708.mdup	filt-walker
chr5	46430574	46501845	WW->WC	2	ERR2265708.mdup	filt-walker
chr5	111609094	111609796	WC->CC	2	ERR2265708.mdup	filt-walker
chr5	135360077	135366798	CC->WC	2	ERR2265708.mdup	filt-walker
chr6	2630628	2638528	CC->WC	2	ERR2265708.mdup	filt-walker
chr6	44763167	44771369	WC->CC	2	ERR2265708.mdup	filt-walker
chr6	66045071	66047038	CC->WC	2	ERR2265708.mdup	filt-walker
chr6	86725697	86725897	WC->CC	2	ERR2265708.mdup	filt-walker
chr6	109113030	109118671	CC->WC	2	ERR2265708.mdup	filt-walker
chr6	113423043	113424126	WC->CC	2	ERR2265708.mdup	filt-walker
chr6	125297467	125300713	CC->WC	2	ERR2265708.mdup	filt-walker
chr6	126786802	126803196	WC->CC	2	ERR2265708.mdup	filt-walker
chr7	24858674	24864851	WC->WW	2	ERR2265708.mdup	filt-walker
chr7	91721323	91727944	WW->WC	2	ERR2265708.mdup	filt-walker
chr8	7182543	7351436	CC->WC	2	ERR2265708.mdup	filt-walker
chr8	12179096	12321431	WC->CC	2	ERR2265708.mdup	filt-walker
chr8	22289552	22290141	CC->WC	2	ERR2265708.mdup	filt-walker
chr8	28997138	29002139	WC->WW	2	ERR2265708.mdup	filt-walker
chr8	130799525	130808615	WW->WC	2	ERR2265708.mdup	filt-walker
chr9	16419248	16423215	WC->CC	2	ERR2265708.mdup	filt-walker
chr9	17987891	17993059	CC->WC	2	ERR2265708.mdup	filt-walker
chr9	34255741	34282055	WC->WW	2	ERR2265708.mdup	filt-walker
chr9	98203789	98222359	WW->WC	2	ERR2265708.mdup	filt-walker
chr9	112401030	112431156	WC->WW	2	ERR2265708.mdup	filt-walker
chr9	123090326	123099029	WW->WC	2	ERR2265708.mdup	filt-walker
chr10	83389972	83400472	WC->CC	2	ERR2265708.mdup	filt-walker
chr12	32292646	32310470	CC->WC	2	ERR2265708.mdup	filt-walker
chr12	46332166	46333675	WC->WW	2	ERR2265708.mdup	filt-walker
chr12	74834912	74842611	WW->WC	2	ERR2265708.mdup	filt-walker
chr12	108770256	108774953	WC->WW	2	ERR2265708.mdup	filt-walker
chr12	123099297	123105886	WW->WC	2	ERR2265708.mdup	filt-walker
chr13	29108182	29114610	WC->WW	2	ERR2265708.mdup	filt-walker
chr14	55418747	55437167	WW->WC	2	ERR2265708.mdup	filt-walker
chr15	24060783	24063090	WW->WC	2	ERR2265708.mdup	filt-walker
chr15	72553694	72566446	WC->WW	2	ERR2265708.mdup	filt-walker
chr16	57153337	57162216	WW->WC	2	ERR2265708.mdup	filt-walker
chr16	87387081	87389863	WC->WW	2	ERR2265708.mdup	filt-walker
chr17	20534639	20632099	WW->WC	2	ERR2265708.mdup	filt-walker
chr17	49306511	49328239	WC->CC	2	ERR2265708.mdup	filt-walker
chr17	70837822	70839087	CC->WC	2	ERR2265708.mdup	filt-walker
chr18	28164120	28170175	WC->CC	2	ERR2265708.mdup	filt-walker
chr18	29577728	29593089	CC->WC	2	ERR2265708.mdup	filt-walker
chr19	36948924	36978049	WC->WW	2	ERR2265708.mdup	filt-walker
chr19	47206849	47217318	WW->WC	2	ERR2265708.mdup	filt-walker
chr20	5640068	5644947	WC->CC	2	ERR2265708.mdup	filt-walker
chrX	53331714	53356054	WC->CC	2	ERR2265708.mdup	filt-walker
chrX	121078685	121078971	CC->WC	2	ERR2265708.mdup	filt-walker
chr1	148840000	149080000	WC->WW	2	ERR2265709.mdup	filt-240k
chr2	59422485	59432570	CC->WC	2	ERR2265709.mdup	filt-walker
chr2	137401340	137418206	WC->WW	2	ERR2265709.mdup	filt-walker
chr3	85038358	85110373	WC->CC	2	ERR2265709.mdup	filt-walker
chr3	91400000	91640000	CC->WC	2	ERR2265709.mdup	filt-240k
chr4	152904299	152935407	WW->WC	2	ERR2265709.mdup	filt-walker
chr5	114774139	114780974	CC->WC	2	ERR2265709.mdup	filt-walker
chr6	21981433	21983274	WW->WC	2	ERR2265709.mdup	filt-walker
chr6	76255498	76257612	WC->CC	2	ERR2265709.mdup	filt-walker
chr6	134497219	134504280	CC->WC	2	ERR2265709.mdup	filt-walker
chr7	1811603	1817576	CC->WC	2	ERR2265709.mdup	filt-walker
chr7	17770876	17770992	WC->CC	2	ERR2265709.mdup	filt-walker
chr8	7840000	8040000	WW->WC	2	ERR2265709.mdup	filt-200k
chr8	12552342	12560776	WC->WW	2	ERR2265709.mdup	filt-walker
chr8	33144676	33161981	WW->WC	2	ERR2265709.mdup	filt-walker
chr9	66000000	66800000	WC->CC	2	ERR2265709.mdup	filt-800k
chr9	91933594	91935692	CC->WC	2	ERR2265709.mdup	filt-walker
chr10	47169774	47181246	CC->WC	2	ERR2265709.mdup	filt-walker
chr10	89521325	89521917	WC->WW	2	ERR2265709.mdup	filt-walker
chr10	95481085	95492841	WW->WC	2	ERR2265709.mdup	filt-walker
chr11	86993258	87016268	WW->WC	2	ERR2265709.mdup	filt-walker
chr12	118259613	118283160	WC->CC	2	ERR2265709.mdup	filt-walker
chr14	38652294	38710782	WW->WC	2	ERR2265709.mdup	filt-walker
chr15	28027168	28036201	CC->WC	2	ERR2265709.mdup	filt-walker
chr18	23687764	23691193	WW->WC	2	ERR2265709.mdup	filt-walker
chr20	10536819	10546806	WC->WW	2	ERR2265709.mdup	filt-walker
chr20	20898510	20905993	WW->WC	2	ERR2265709.mdup	filt-walker
chrX	55132956	55134252	WC->CC	2	ERR2265709.mdup	filt-walker
chr1	197342285	197354395	WC->CC	2	ERR2265710.mdup	filt-walker
chr1	225400000	225600000	CC->WC	2	ERR2265710.mdup	filt-200k
chr2	18142386	18161095	WW->WC	2	ERR2265710.mdup	filt-walker
chr2	36644097	36646504	WC->CC	2	ERR2265710.mdup	filt-walker
chr3	101620233	101636694	WC->WW	2	ERR2265710.mdup	filt-walker
chr3	103720000	103920000	WW->WC	2	ERR2265710.mdup	filt-200k
chr3	173978071	174005635	WC->CC	2	ERR2265710.mdup	filt-walker
chr5	128416750	128421591	WC->WW	2	ERR2265710.mdup	filt-walker
chr5	138782312	138798295	WW->WC	2	ERR2265710.mdup	filt-walker
chr5	169553656	169574771	WC->WW	2	ERR2265710.mdup	filt-walker
chr6	42474517	42484026	WC->CC	2	ERR2265710.mdup	filt-walker
chr6	56345586	56371633	CC->WC	2	ERR2265710.mdup	filt-walker
chr7	15900715	15905450	WC->CC	2	ERR2265710.mdup	filt-walker
chr7	81775068	81804798	CC->WC	2	ERR2265710.mdup	filt-walker
chr7	135267501	135270484	WC->CC	2	ERR2265710.mdup	filt-walker
chr7	155419383	155420112	CC->WC	2	ERR2265710.mdup	filt-walker
chr10	103790781	103802348	WW->WC	2	ERR2265710.mdup	filt-walker
chr12	33169893	33193125	CC->WC	2	ERR2265710.mdup	filt-walker
chr12	71106533	71108502	WC->WW	2	ERR2265710.mdup	filt-walker
chr15	76150451	76150919	CC->WC	2	ERR2265710.mdup	filt-walker
chr16	72947151	72954999	CC->WC	2	ERR2265710.mdup	filt-walker
chr17	16344550	16392694	WW->WC	2	ERR2265710.mdup	filt-walker
chr17	18327553	18335303	WC->WW	2	ERR2265710.mdup	filt-walker
chr17	42341626	42398812	WW->WC	2	ERR2265710.mdup	filt-walker
chr17	57709984	57717661	WC->CC	2	ERR2265710.mdup	filt-walker
chr19	10194858	10197638	WC->WW	2	ERR2265710.mdup	filt-walker
chr19	42776698	42777818	WW->WC	2	ERR2265710.mdup	filt-walker
chr20	29436087	29500991	CC->WC	2	ERR2265710.mdup	filt-walker
chr22	40612478	40631178	WC->WW	2	ERR2265710.mdup	filt-walker
chrX	105289152	105295496	WW->WC	2	ERR2265710.mdup	filt-walker
chr1	49435529	49435873	WW->WC	2	ERR2265711.mdup	filt-walker
chr2	25029240	25031930	WC->WW	2	ERR2265711.mdup	filt-walker
chr2	94178425	94186704	WW->WC	2	ERR2265711.mdup	filt-walker
chr2	128441039	128441659	WC->CC	2	ERR2265711.mdup	filt-walker
chr3	183278366	183281230	WC->CC	2	ERR2265711.mdup	filt-walker
chr5	74747967	74767811	CC->WC	2	ERR2265711.mdup	filt-walker
chr5	149299266	149301493	WC->WW	2	ERR2265711.mdup	filt-walker
chr5	172796386	172796707	WW->WC	2	ERR2265711.mdup	filt-walker
chr6	4037283	4087051	WC->WW	2	ERR2265711.mdup	filt-walker
chr6	43509279	43519255	WW->WC	2	ERR2265711.mdup	filt-walker
chr6	166185829	166192112	WC->WW	2	ERR2265711.mdup	filt-walker
chr7	18537687	18575561	WC->CC	2	ERR2265711.mdup	filt-walker
chr7	60771548	60917388	CC->WC	2	ERR2265711.mdup	filt-walker
chr8	7349254	7351747	WW->WC	2	ERR2265711.mdup	filt-walker
chr8	12178714	12419800	WC->WW	2	ERR2265711.mdup	filt-walker
chr9	34612987	34616296	WC->CC	2	ERR2265711.mdup	filt-walker
chr9	114720062	114723004	CC->WC	2	ERR2265711.mdup	filt-walker
chr10	31703899	31708353	WC->CC	2	ERR2265711.mdup	filt-walker
chr10	60572935	60574725	CC->WC	2	ERR2265711.mdup	filt-walker
chr10	126401499	126426747	WC->CC	2	ERR2265711.mdup	filt-walker
chr11	17440565	17448517	WC->WW	2	ERR2265711.mdup	filt-walker
chr11	42559361	42560268	WW->WC	2	ERR2265711.mdup	filt-walker
chr11	69070648	69076518	WC->CC	2	ERR2265711.mdup	filt-walker
chr11	123801431	123802801	CC->WC	2	ERR2265711.mdup	filt-walker
chr15	35492134	35503978	WC->CC	2	ERR2265711.mdup	filt-walker
chr15	62725787	62733779	CC->WC	2	ERR2265711.mdup	filt-walker
chr17	56723683	56723793	WW->WC	2	ERR2265711.mdup	filt-walker
chr18	12169689	12179514	WW->WC	2	ERR2265711.mdup	filt-walker
chr19	13831847	13833252	CC->WC	2	ERR2265711.mdup	filt-walker
chr21	24131695	24150572	WC->CC	2	ERR2265711.mdup	filt-walker
chrX	150488580	150492872	WC->CC	2	ERR2265711.mdup	filt-walker
chr2	226669267	226678716	WC->WW	2	ERR2265712.mdup	filt-walker
chr3	26186498	26187504	WC->CC	2	ERR2265712.mdup	filt-walker
chr3	107871798	107871822	CC->WC	2	ERR2265712.mdup	filt-walker
chr3	109573292	109577407	WC->CC	2	ERR2265712.mdup	filt-walker
chr3	113134017	113140067	CC->WC	2	ERR2265712.mdup	filt-walker
chr3	134107860	134115050	WC->CC	2	ERR2265712.mdup	filt-walker
chr3	194798660	194809411	CC->WC	2	ERR2265712.mdup	filt-walker
chr6	67501963	67503714	WC->WW	2	ERR2265712.mdup	filt-walker
chr8	7840000	8120000	CC->WC	2	ERR2265712.mdup	filt-280k
chr8	12621217	12642472	WC->CC	2	ERR2265712.mdup	filt-walker
chr8	41885607	41889126	CC->WC	2	ERR2265712.mdup	filt-walker
chr9	115868471	115870822	WW->WC	2	ERR2265712.mdup	filt-walker
chr10	1876492	1879904	WC->WW	2	ERR2265712.mdup	filt-walker
chr14	64627374	64639952	WC->CC	2	ERR2265712.mdup	filt-walker
chr15	80190020	80194346	CC->WC	2	ERR2265712.mdup	filt-walker
chr17	25560000	25760000	CC->WC	2	ERR2265712.mdup	filt-200k
chr1	92798321	92818077	WC->WW	2	ERR2265713.mdup	filt-walker
chr1	161608127	161681626	WW->WC	2	ERR2265713.mdup	filt-walker
chr1	224106106	224121090	WC->WW	2	ERR2265713.mdup	filt-walker
chr2	149916947	149922488	WC->CC	2	ERR2265713.mdup	filt-walker
chr2	216507941	216514262	CC->WC	2	ERR2265713.mdup	filt-walker
chr5	37938609	37951975	WW->WC	2	ERR2265713.mdup	filt-walker
chr5	144847350	144882728	WC->CC	2	ERR2265713.mdup	filt-walker
chr7	19783742	19800706	WC->CC	2	ERR2265713.mdup	filt-walker
chr8	7400000	7600000	CC->WC	2	ERR2265713.mdup	filt-200k
chr8	122972128	122972447	WC->CC	2	ERR2265713.mdup	filt-walker
chr9	113700429	113715315	WW->WC	2	ERR2265713.mdup	filt-walker
chr10	2911750	2915701	CC->WC	2	ERR2265713.mdup	filt-walker
chr11	38632558	38653673	WW->WC	2	ERR2265713.mdup	filt-walker
chr11	72414618	72418334	WC->WW	2	ERR2265713.mdup	filt-walker
chr12	45158722	45161079	WW->WC	2	ERR2265713.mdup	filt-walker
chr12	53755081	53763988	WC->WW	2	ERR2265713.mdup	filt-walker
chr13	40880000	41080000	WC->WW	2	ERR2265713.mdup	filt-200k
chr14	25616046	25625038	WC->WW	2	ERR2265713.mdup	filt-walker
chr16	72015625	72025356	WC->WW	2	ERR2265713.mdup	filt-walker
chr17	16813701	16818534	WW->WC	2	ERR2265713.mdup	filt-walker
chr17	18607003	18641842	WC->WW	2	ERR2265713.mdup	filt-walker
chr17	29166835	29203998	WW->WC	2	ERR2265713.mdup	filt-walker
chr20	37593467	37609538	CC->WC	2	ERR2265713.mdup	filt-walker
chr20	55743664	55763646	WC->CC	2	ERR2265713.mdup	filt-walker
chr1	23718417	23732255	WW->WC	2	ERR2265714.mdup	filt-walker
chr1	46411586	46422175	WC->CC	2	ERR2265714.mdup	filt-walker
chr1	121680000	121880000	CC->WC	2	ERR2265714.mdup	filt-200k
chr1	219958774	219972710	WC->WW	2	ERR2265714.mdup	filt-walker
chr2	33671783	33696410	WC->CC	2	ERR2265714.mdup	filt-walker
chr2	67285645	67296993	CC->WC	2	ERR2265714.mdup	filt-walker
chr2	198974281	199014641	WC->CC	2	ERR2265714.mdup	filt-walker
chr3	11471220	11479164	WC->CC	2	ERR2265714.mdup	filt-walker
chr3	134315975	134332698	CC->WC	2	ERR2265714.mdup	filt-walker
chr3	167673950	167715870	WC->CC	2	ERR2265714.mdup	filt-walker
chr4	13460407	13529918	WC->CC	2	ERR2265714.mdup	filt-walker
chr4	76419080	76459281	CC->WC	2	ERR2265714.mdup	filt-walker
chr4	159803634	159816660	WC->WW	2	ERR2265714.mdup	filt-walker
chr5	14040000	14240000	CC->WC	2	ERR2265714.mdup	filt-200k
chr5	23959586	24015035	WC->WW	2	ERR2265714.mdup	filt-walker
chr5	41622261	41638928	WW->WC	2	ERR2265714.mdup	filt-walker
chr5	95624019	95670105	WC->CC	2	ERR2265714.mdup	filt-walker
chr5	140559117	140568719	CC->WC	2	ERR2265714.mdup	filt-walker
chr5	156681697	156684520	WC->WW	2	ERR2265714.mdup	filt-walker
chr7	14992119	14998717	WW->WC	2	ERR2265714.mdup	filt-walker
chr7	90973812	90993292	WC->CC	2	ERR2265714.mdup	filt-walker
chr7	104000000	104240000	CC->WC	2	ERR2265714.mdup	filt-240k
chr7	132833898	132834728	WC->CC	2	ERR2265714.mdup	filt-walker
chr8	7148756	7367262	CC->WC	2	ERR2265714.mdup	filt-walker
chr8	12600448	12631022	WC->CC	2	ERR2265714.mdup	filt-walker
chr9	92993116	93000676	WC->CC	2	ERR2265714.mdup	filt-walker
chr10	57880000	58080000	WC->WW	2	ERR2265714.mdup	filt-200k
chr11	19266420	19331563	WC->WW	2	ERR2265714.mdup	filt-walker
chr13	107801873	107829007	CC->WC	2	ERR2265714.mdup	filt-walker
chr14	67696463	67717414	CC->WC	2	ERR2265714.mdup	filt-walker
chr16	65475568	65482042	CC->WC	2	ERR2265714.mdup	filt-walker
chr18	26298589	26395804	CC->WC	2	ERR2265714.mdup	filt-walker
chr19	30042124	30076905	WW->WC	2	ERR2265714.mdup	filt-walker
chr19	43765538	43790850	WC->WW	2	ERR2265714.mdup	filt-walker
chr20	26374389	26436634	WW->WC	2	ERR2265714.mdup	filt-walker
chr1	209424000	209464000	WC->WW	2	ERR2265715.mdup	filt-40k
chr2	29257247	29264044	WW->WC	2	ERR2265715.mdup	filt-walker
chr2	71813988	71815191	WC->CC	2	ERR2265715.mdup	filt-walker
chr2	89305113	89325950	CC->WC	2	ERR2265715.mdup	filt-walker
chr2	146774869	146782885	WC->WW	2	ERR2265715.mdup	filt-walker
chr3	77454320	77468620	CC->WC	2	ERR2265715.mdup	filt-walker
chr4	24316416	24321634	WC->WW	2	ERR2265715.mdup	filt-walker
chr4	110213434	110214170	WW->WC	2	ERR2265715.mdup	filt-walker
chr4	112718098	112718987	WC->WW	2	ERR2265715.mdup	filt-walker
chr4	140852984	140856527	WW->WC	2	ERR2265715.mdup	filt-walker
chr5	59684896	59686330	WC->WW	2	ERR2265715.mdup	filt-walker
chr6	10650610	10667286	CC->WC	2	ERR2265715.mdup	filt-walker
chr7	68749437	68757375	WC->WW	2	ERR2265715.mdup	filt-walker
chr7	87058209	87064398	WW->WC	2	ERR2265715.mdup	filt-walker
chr8	8227252	8236192	WC->CC	2	ERR2265715.mdup	filt-walker
chr8	12388861	12436848	CC->WC	2	ERR2265715.mdup	filt-walker
chr8	47538580	47551301	WC->WW	2	ERR2265715.mdup	filt-walker
chr8	89427069	89446348	WW->WC	2	ERR2265715.mdup	filt-walker
chr9	16415733	16421196	WC->WW	2	ERR2265715.mdup	filt-walker
chr9	39022760	39036319	WW->WC	2	ERR2265715.mdup	filt-walker
chr9	123255184	123269535	WC->CC	2	ERR2265715.mdup	filt-walker
chr10	12244311	12251836	WC->CC	2	ERR2265715.mdup	filt-walker
chr10	61659377	61671316	CC->WC	2	ERR2265715.mdup	filt-walker
chr11	38009397	38014509	WC->WW	2	ERR2265715.mdup	filt-walker
chr11	51124926	51125160	WW->WC	2	ERR2265715.mdup	filt-walker
chr12	46718049	46723040	CC->WC	2	ERR2265715.mdup	filt-walker
chr12	72426288	72457907	WC->WW	2	ERR2265715.mdup	filt-walker
chr14	101069846	101088479	WC->WW	2	ERR2265715.mdup	filt-walker
chr15	33863466	33873814	WC->WW	2	ERR2265715.mdup	filt-walker
chr16	23775047	23795379	WC->WW	2	ERR2265715.mdup	filt-walker
chr16	59777882	59801053	WW->WC	2	ERR2265715.mdup	filt-walker
chr16	71169036	71169202	WC->CC	2	ERR2265715.mdup	filt-walker
chr17	50045342	50048875	WC->WW	2	ERR2265715.mdup	filt-walker
chr19	14269651	14273135	WC->WW	2	ERR2265715.mdup	filt-walker
chr20	31244295	31246897	WC->WW	2	ERR2265715.mdup	filt-walker
chrX	101528342	101532208	WW->WC	2	ERR2265715.mdup	filt-walker
chr1	25238577	25274333	WW->WC	2	ERR2265716.mdup	filt-walker
chr1	37718666	37731412	WC->WW	2	ERR2265716.mdup	filt-walker
chr1	63119726	63147955	WW->WC	2	ERR2265716.mdup	filt-walker
chr1	77048960	77053638	WC->WW	2	ERR2265716.mdup	filt-walker
chr2	91920000	92560000	WC->WW	2	ERR2265716.mdup	filt-640k
chr2	99648657	99656198	WW->WC	2	ERR2265716.mdup	filt-walker
chr2	116327440	116338227	WC->CC	2	ERR2265716.mdup	filt-walker
chr2	231564810	231573652	WW->WC	2	ERR2265716.mdup	filt-walker
chr5	19295317	19298158	WC->CC	2	ERR2265716.mdup	filt-walker
chr5	53549917	53589045	CC->WC	2	ERR2265716.mdup	filt-walker
chr8	119006334	119025813	CC->WC	2	ERR2265716.mdup	filt-walker
chr9	17903560	17903840	CC->WC	2	ERR2265716.mdup	filt-walker
chr11	10581209	10628501	WC->CC	2	ERR2265716.mdup	filt-walker
chr12	26783092	26799392	WW->WC	2	ERR2265716.mdup	filt-walker
chr16	48200151	48220560	WW->WC	2	ERR2265716.mdup	filt-walker
chr17	46192080	46249767	CC->WC	2	ERR2265716.mdup	filt-walker
chr18	68235265	68239035	CC->WC	2	ERR2265716.mdup	filt-walker
chr20	18093378	18100195	WC->WW	2	ERR2265716.mdup	filt-walker
chr20	27323914	28561581	WW->WC	2	ERR2265716.mdup	filt-walker
chr20	32087113	32140768	WC->WW	2	ERR2265716.mdup	filt-walker
chr22	19999913	20060660	CC->WC	2	ERR2265716.mdup	filt-walker
chr1	94573021	94579074	WC->CC	2	ERR2265717.mdup	filt-walker
chr1	202809935	202811699	CC->WC	2	ERR2265717.mdup	filt-walker
chr2	212161419	212211379	WC->WW	2	ERR2265717.mdup	filt-walker
chr3	41276115	41281541	WW->WC	2	ERR2265717.mdup	filt-walker
chr3	50863107	50884418	WC->CC	2	ERR2265717.mdup	filt-walker
chr3	94071800	94080942	CC->WC	2	ERR2265717.mdup	filt-walker
chr4	35834217	35846996	WC->CC	2	ERR2265717.mdup	filt-walker
chr4	140412334	140419701	CC->WC	2	ERR2265717.mdup	filt-walker
chr4	159841183	159844374	WC->CC	2	ERR2265717.mdup	filt-walker
