Chromosome	start	end	transition	aneuploidy	index	callType
chr7	81775068	81804798	CC->WC	2	ERR2265710.mdup	filt-walker
chr7	135214661	135257828	WC->CC	2	ERR2265710.mdup	filt-walker
chr10	103790781	103802348	WW->WC	2	ERR2265710.mdup	filt-walker
chr12	33169893	33193125	CC->WC	2	ERR2265710.mdup	filt-walker
chr12	71106533	71108502	WC->WW	2	ERR2265710.mdup	filt-walker
chr17	42341626	42398812	WW->WC	2	ERR2265710.mdup	filt-walker
chr19	10194858	10197638	WC->WW	2	ERR2265710.mdup	filt-walker
chr19	43585485	43596988	WW->WC	2	ERR2265710.mdup	filt-walker
chr20	33230485	33243021	CC->WC	2	ERR2265710.mdup	filt-walker
chrX	105289152	105295496	WW->WC	2	ERR2265710.mdup	filt-walker
chr1	49435529	49435873	WW->WC	2	ERR2265711.mdup	filt-walker
chr3	183278366	183281230	WC->CC	2	ERR2265711.mdup	filt-walker
chr5	74747967	74767811	CC->WC	2	ERR2265711.mdup	filt-walker
chr5	149299266	149301493	WC->WW	2	ERR2265711.mdup	filt-walker
chr6	43509279	43519255	WW->WC	2	ERR2265711.mdup	filt-walker
chr7	18537687	18575561	WC->CC	2	ERR2265711.mdup	filt-walker
chr7	60771548	60917388	CC->WC	2	ERR2265711.mdup	filt-walker
chr9	34612987	34616296	WC->CC	2	ERR2265711.mdup	filt-walker
chr10	31703899	31708353	WC->CC	2	ERR2265711.mdup	filt-walker
chr10	60454568	60458426	CC->WC	2	ERR2265711.mdup	filt-walker
chr11	17440565	17448517	WC->WW	2	ERR2265711.mdup	filt-walker
chr11	42559361	42560268	WW->WC	2	ERR2265711.mdup	filt-walker
chr11	69070648	69076518	WC->CC	2	ERR2265711.mdup	filt-walker
chr11	123801431	123802801	CC->WC	2	ERR2265711.mdup	filt-walker
chr15	35492134	35503978	WC->CC	2	ERR2265711.mdup	filt-walker
chr15	62725787	62733779	CC->WC	2	ERR2265711.mdup	filt-walker
chr17	56804458	56805187	WW->WC	2	ERR2265711.mdup	filt-walker
chr18	12169689	12179514	WW->WC	2	ERR2265711.mdup	filt-walker
chr19	13831847	13833252	CC->WC	2	ERR2265711.mdup	filt-walker
chr3	26186498	26187504	WC->CC	2	ERR2265712.mdup	filt-walker
chr3	113134017	113140067	CC->WC	2	ERR2265712.mdup	filt-walker
chr3	134107860	134115050	WC->CC	2	ERR2265712.mdup	filt-walker
chr3	194798660	194809411	CC->WC	2	ERR2265712.mdup	filt-walker
chr8	41885607	41889126	CC->WC	2	ERR2265712.mdup	filt-walker
chr14	64627374	64639952	WC->CC	2	ERR2265712.mdup	filt-walker
chr17	16752208	16754012	CC->WC	2	ERR2265712.mdup	filt-walker
chr1	92798321	92818077	WC->WW	2	ERR2265713.mdup	filt-walker
chr1	160072638	160081115	WW->WC	2	ERR2265713.mdup	filt-walker
chr2	149916947	149922488	WC->CC	2	ERR2265713.mdup	filt-walker
chr2	216507941	216514262	CC->WC	2	ERR2265713.mdup	filt-walker
chr5	37938609	37951975	WW->WC	2	ERR2265713.mdup	filt-walker
chr7	19783742	19800706	WC->CC	2	ERR2265713.mdup	filt-walker
chr8	7297065	7363111	CC->WC	2	ERR2265713.mdup	filt-walker
chr8	122972128	122972447	WC->CC	2	ERR2265713.mdup	filt-walker
chr11	38632558	38653673	WW->WC	2	ERR2265713.mdup	filt-walker
chr11	72414618	72418334	WC->WW	2	ERR2265713.mdup	filt-walker
chr12	45063816	45094600	WW->WC	2	ERR2265713.mdup	filt-walker
chr12	53755081	53763988	WC->WW	2	ERR2265713.mdup	filt-walker
chr13	40880000	41080000	WC->WW	2	ERR2265713.mdup	filt-200k
chr16	72015625	72025356	WC->WW	2	ERR2265713.mdup	filt-walker
chr17	17860292	17913036	WW->WC	2	ERR2265713.mdup	filt-walker
chr20	37923998	37949921	CC->WC	2	ERR2265713.mdup	filt-walker
chr1	122465486	122519206	CC->WC	2	ERR2265714.mdup	filt-walker
chr1	228803780	228814809	WC->WW	2	ERR2265714.mdup	filt-walker
chr2	67104415	67160077	CC->WC	2	ERR2265714.mdup	filt-walker
chr2	198974281	199014641	WC->CC	2	ERR2265714.mdup	filt-walker
chr3	11471220	11479164	WC->CC	2	ERR2265714.mdup	filt-walker
chr3	134315975	134332698	CC->WC	2	ERR2265714.mdup	filt-walker
chr3	167673950	167715870	WC->CC	2	ERR2265714.mdup	filt-walker
chr4	13460407	13529918	WC->CC	2	ERR2265714.mdup	filt-walker
chr4	79133395	79156690	CC->WC	2	ERR2265714.mdup	filt-walker
chr4	159803634	159816660	WC->WW	2	ERR2265714.mdup	filt-walker
chr5	14120371	14156652	CC->WC	2	ERR2265714.mdup	filt-walker
chr5	95624019	95670105	WC->CC	2	ERR2265714.mdup	filt-walker
chr7	14992119	14998717	WW->WC	2	ERR2265714.mdup	filt-walker
chr7	90973812	90993292	WC->CC	2	ERR2265714.mdup	filt-walker
chr7	103884429	103885439	CC->WC	2	ERR2265714.mdup	filt-walker
chr7	132833898	132834728	WC->CC	2	ERR2265714.mdup	filt-walker
chr9	93892381	93893213	WC->CC	2	ERR2265714.mdup	filt-walker
chr10	58269143	58322182	WC->WW	2	ERR2265714.mdup	filt-walker
chr11	19266420	19331563	WC->WW	2	ERR2265714.mdup	filt-walker
chr16	65475568	65482042	CC->WC	2	ERR2265714.mdup	filt-walker
chr19	30042124	30076905	WW->WC	2	ERR2265714.mdup	filt-walker
chr19	43765538	43790850	WC->WW	2	ERR2265714.mdup	filt-walker
chr20	26000000	27000000	WW->WC	2	ERR2265714.mdup	filt-1000k
chr1	209424000	209464000	WC->WW	2	ERR2265715.mdup	filt-40k
chr2	29257247	29264044	WW->WC	2	ERR2265715.mdup	filt-walker
chr2	71813988	71815191	WC->CC	2	ERR2265715.mdup	filt-walker
chr2	89240000	89440000	CC->WC	2	ERR2265715.mdup	filt-200k
chr2	146774869	146782885	WC->WW	2	ERR2265715.mdup	filt-walker
chr3	77454320	77468620	CC->WC	2	ERR2265715.mdup	filt-walker
chr4	24316416	24321634	WC->WW	2	ERR2265715.mdup	filt-walker
chr4	140852984	140856527	WW->WC	2	ERR2265715.mdup	filt-walker
chr5	59684896	59686330	WC->WW	2	ERR2265715.mdup	filt-walker
chr8	47538580	47551301	WC->WW	2	ERR2265715.mdup	filt-walker
chr8	89427069	89446348	WW->WC	2	ERR2265715.mdup	filt-walker
chr9	16415733	16421196	WC->WW	2	ERR2265715.mdup	filt-walker
chr9	37646269	37647986	WW->WC	2	ERR2265715.mdup	filt-walker
chr10	12244311	12251836	WC->CC	2	ERR2265715.mdup	filt-walker
chr10	61659377	61671316	CC->WC	2	ERR2265715.mdup	filt-walker
chr11	38009397	38014509	WC->WW	2	ERR2265715.mdup	filt-walker
chr11	51124926	51125160	WW->WC	2	ERR2265715.mdup	filt-walker
chr12	46718049	46723040	CC->WC	2	ERR2265715.mdup	filt-walker
chr12	72426288	72457907	WC->WW	2	ERR2265715.mdup	filt-walker
chr16	23775047	23795379	WC->WW	2	ERR2265715.mdup	filt-walker
chr16	59777882	59801053	WW->WC	2	ERR2265715.mdup	filt-walker
chr16	71169036	71169202	WC->CC	2	ERR2265715.mdup	filt-walker
chr17	50045342	50048875	WC->WW	2	ERR2265715.mdup	filt-walker
chr19	14269651	14273135	WC->WW	2	ERR2265715.mdup	filt-walker
chr20	30543453	30546696	WC->WW	2	ERR2265715.mdup	filt-walker
chrX	101528342	101532208	WW->WC	2	ERR2265715.mdup	filt-walker
chr1	25734760	25736267	WW->WC	2	ERR2265716.mdup	filt-walker
chr1	77048960	77053638	WC->WW	2	ERR2265716.mdup	filt-walker
chr2	116327440	116338227	WC->CC	2	ERR2265716.mdup	filt-walker
chr8	119006334	119025813	CC->WC	2	ERR2265716.mdup	filt-walker
chr9	17096679	17193961	CC->WC	2	ERR2265716.mdup	filt-walker
chr11	10581209	10628501	WC->CC	2	ERR2265716.mdup	filt-walker
chr12	26783092	26799392	WW->WC	2	ERR2265716.mdup	filt-walker
chr16	34465484	34572391	WW->WC	2	ERR2265716.mdup	filt-walker
chr17	43160864	43251685	CC->WC	2	ERR2265716.mdup	filt-walker
chr20	18093378	18100195	WC->WW	2	ERR2265716.mdup	filt-walker
chr1	94573021	94579074	WC->CC	2	ERR2265717.mdup	filt-walker
chr1	202809935	202811699	CC->WC	2	ERR2265717.mdup	filt-walker
chr2	212211379	212252698	WC->WW	2	ERR2265717.mdup	filt-walker
chr3	91561202	91756536	CC->WC	2	ERR2265717.mdup	filt-walker
chr4	35834217	35846996	WC->CC	2	ERR2265717.mdup	filt-walker
chr4	140412334	140419701	CC->WC	2	ERR2265717.mdup	filt-walker
chr4	159841183	159844374	WC->CC	2	ERR2265717.mdup	filt-walker
chr5	108145410	108151278	CC->WC	2	ERR2265717.mdup	filt-walker
chr6	106759737	106765765	WC->CC	2	ERR2265717.mdup	filt-walker
chr6	132588010	132592652	CC->WC	2	ERR2265717.mdup	filt-walker
chr6	147140874	147156691	WC->WW	2	ERR2265717.mdup	filt-walker
chr7	45364366	45375483	WC->WW	2	ERR2265717.mdup	filt-walker
chr9	38146279	38146387	WW->WC	2	ERR2265717.mdup	filt-walker
chr10	75358381	75358624	CC->WC	2	ERR2265717.mdup	filt-walker
chr14	45937835	45967286	WC->CC	2	ERR2265717.mdup	filt-walker
chr17	37886485	38277115	WC->CC	2	ERR2265717.mdup	filt-walker
chr17	43324317	43324432	CC->WC	2	ERR2265717.mdup	filt-walker
chr18	39189659	39192107	WW->WC	2	ERR2265717.mdup	filt-walker
chr19	4183454	4186174	WC->WW	2	ERR2265717.mdup	filt-walker
chr19	48852230	48858364	WW->WC	2	ERR2265717.mdup	filt-walker
chrX	74656503	74658322	WW->WC	2	ERR2265717.mdup	filt-walker
chr1	173043580	173054194	CC->WC	2	ERR2265718.mdup	filt-walker
chr1	207222065	207223120	WC->CC	2	ERR2265718.mdup	filt-walker
chr2	160264758	160266467	CC->WC	2	ERR2265718.mdup	filt-walker
chr2	222650313	222655621	WC->CC	2	ERR2265718.mdup	filt-walker
chr3	140118337	140119143	CC->WC	2	ERR2265718.mdup	filt-walker
chr5	35098133	35114550	WW->WC	2	ERR2265718.mdup	filt-walker
chr5	101949264	101953429	WC->WW	2	ERR2265718.mdup	filt-walker
chr6	77563774	77582130	WW->WC	2	ERR2265718.mdup	filt-walker
chr6	85877210	85879466	WC->CC	2	ERR2265718.mdup	filt-walker
chr6	160914871	160915177	CC->WC	2	ERR2265718.mdup	filt-walker
chr7	81221733	81251609	WW->WC	2	ERR2265718.mdup	filt-walker
chr7	123668062	123684524	WC->WW	2	ERR2265718.mdup	filt-walker
chr8	48747069	48752301	WC->WW	2	ERR2265718.mdup	filt-walker
chr9	7298355	7330874	WC->WW	2	ERR2265718.mdup	filt-walker
chr10	28459861	28468776	WC->WW	2	ERR2265718.mdup	filt-walker
chr11	69033792	69037289	WW->WC	2	ERR2265718.mdup	filt-walker
chr11	82864242	82869373	WC->WW	2	ERR2265718.mdup	filt-walker
chr12	78461217	78465895	WW->WC	2	ERR2265718.mdup	filt-walker
chr13	55705301	55707274	WC->WW	2	ERR2265718.mdup	filt-walker
chr15	51505197	51524529	WC->CC	2	ERR2265718.mdup	filt-walker
chr18	15785232	16053836	WC->WW	2	ERR2265718.mdup	filt-walker
chr18	35291206	35292158	WW->WC	2	ERR2265718.mdup	filt-walker
chrX	120290752	120305878	WC->WW	2	ERR2265718.mdup	filt-walker
chrX	123096478	123097958	WW->WC	2	ERR2265718.mdup	filt-walker
chr2	62424342	62426159	WW->WC	2	ERR2265719.mdup	filt-walker
chr3	16912822	16926310	CC->WC	2	ERR2265719.mdup	filt-walker
chr4	142948664	142957768	CC->WC	2	ERR2265719.mdup	filt-walker
chr4	168202254	168221090	WC->CC	2	ERR2265719.mdup	filt-walker
chr6	85108383	85113742	WW->WC	2	ERR2265719.mdup	filt-walker
chr7	37762073	37764807	WC->CC	2	ERR2265719.mdup	filt-walker
chr7	150603042	150610706	CC->WC	2	ERR2265719.mdup	filt-walker
chr8	12002272	12014029	CC->WC	2	ERR2265719.mdup	filt-walker
chr11	112242423	112251762	CC->WC	2	ERR2265719.mdup	filt-walker
chr12	75523350	75523435	WW->WC	2	ERR2265719.mdup	filt-walker
chr13	60765862	60767424	WC->CC	2	ERR2265719.mdup	filt-walker
chr13	72713674	72727661	CC->WC	2	ERR2265719.mdup	filt-walker
chr16	31024557	31024630	WW->WC	2	ERR2265719.mdup	filt-walker
chr17	11017005	11018402	WC->CC	2	ERR2265719.mdup	filt-walker
chr17	61590337	61593409	CC->WC	2	ERR2265719.mdup	filt-walker
chr18	68632237	68632270	WW->WC	2	ERR2265719.mdup	filt-walker
chrX	3655184	3658609	CC->WC	2	ERR2265719.mdup	filt-walker
chr1	55372389	55376102	WC->WW	2	ERR2265720.mdup	filt-walker
chr1	192082538	192100713	WW->WC	2	ERR2265720.mdup	filt-walker
chr2	72300051	72330820	WC->WW	2	ERR2265720.mdup	filt-walker
chr2	139251987	139268392	WW->WC	2	ERR2265720.mdup	filt-walker
chr3	96503407	96513617	WC->CC	2	ERR2265720.mdup	filt-walker
chr4	40120000	40320000	WC->CC	2	ERR2265720.mdup	filt-200k
chr6	43575895	43603500	CC->WC	2	ERR2265720.mdup	filt-walker
chr7	127977992	127986312	WC->WW	2	ERR2265720.mdup	filt-walker
chr8	93163963	93168137	WC->WW	2	ERR2265720.mdup	filt-walker
chr9	83642799	83647317	WW->WC	2	ERR2265720.mdup	filt-walker
chr10	12111501	12122766	WC->WW	2	ERR2265720.mdup	filt-walker
chr10	118305853	118316878	WW->WC	2	ERR2265720.mdup	filt-walker
chr11	63640922	63642027	WC->CC	2	ERR2265720.mdup	filt-walker
chr11	119505224	119517076	CC->WC	2	ERR2265720.mdup	filt-walker
chr12	77679313	77697200	WC->CC	2	ERR2265720.mdup	filt-walker
chr13	27000744	27004896	CC->WC	2	ERR2265720.mdup	filt-walker
chr18	44543139	44545633	WC->WW	2	ERR2265720.mdup	filt-walker
chr19	24393394	24401766	WC->WW	2	ERR2265720.mdup	filt-walker
chr20	36652236	36653662	WC->WW	2	ERR2265720.mdup	filt-walker
chrX	54168803	54175345	WC->CC	2	ERR2265720.mdup	filt-walker
chr1	222812119	222814607	WW->WC	2	ERR2265721.mdup	filt-walker
chr2	89614755	89616326	CC->WC	2	ERR2265721.mdup	filt-walker
chr2	170195408	170196914	WC->CC	2	ERR2265721.mdup	filt-walker
chr3	5548201	5548337	CC->WC	2	ERR2265721.mdup	filt-walker
chr3	129647347	129657220	WC->WW	2	ERR2265721.mdup	filt-walker
chr5	20955823	20968219	WW->WC	2	ERR2265721.mdup	filt-walker
chr7	41986641	42004977	CC->WC	2	ERR2265721.mdup	filt-walker
chr7	77197939	77209730	WC->CC	2	ERR2265721.mdup	filt-walker
chr7	134781821	134816488	CC->WC	2	ERR2265721.mdup	filt-walker
chr8	98890037	98897758	WC->WW	2	ERR2265721.mdup	filt-walker
chr9	19982159	19991736	CC->WC	2	ERR2265721.mdup	filt-walker
chr17	62671426	62676283	WC->WW	2	ERR2265721.mdup	filt-walker
chr1	109882454	109893931	WW->WC	2	ERR2265722.mdup	filt-walker
chr1	162772155	162774713	WC->CC	2	ERR2265722.mdup	filt-walker
chr1	241949635	241957250	CC->WC	2	ERR2265722.mdup	filt-walker
chr2	71981936	71994067	CC->WC	2	ERR2265722.mdup	filt-walker
chr2	190950678	190953112	WC->CC	2	ERR2265722.mdup	filt-walker
chr3	174504635	174513234	WC->CC	2	ERR2265722.mdup	filt-walker
chr4	41503714	41504121	WC->WW	2	ERR2265722.mdup	filt-walker
chr4	69201187	69201977	WW->WC	2	ERR2265722.mdup	filt-walker
chr5	161581841	161589528	WC->WW	2	ERR2265722.mdup	filt-walker
chr6	74501411	74504330	CC->WC	2	ERR2265722.mdup	filt-walker
chr6	98240647	98244510	WC->WW	2	ERR2265722.mdup	filt-walker
chr6	133257720	133262112	WW->WC	2	ERR2265722.mdup	filt-walker
chr7	71681548	71684554	WW->WC	2	ERR2265722.mdup	filt-walker
chr8	85645926	85741861	CC->WC	2	ERR2265722.mdup	filt-walker
chr8	110353780	110356579	WC->CC	2	ERR2265722.mdup	filt-walker
chr10	103522004	103524671	CC->WC	2	ERR2265722.mdup	filt-walker
chr12	22030678	22034238	CC->WC	2	ERR2265722.mdup	filt-walker
chr13	40878128	40878244	WC->CC	2	ERR2265722.mdup	filt-walker
chr16	4370856	4375287	WC->CC	2	ERR2265722.mdup	filt-walker
chr1	48316389	48329772	WC->CC	2	ERR2265723.mdup	filt-walker
chr1	182795270	182804117	CC->WC	2	ERR2265723.mdup	filt-walker
chr1	224122977	224135457	WC->CC	2	ERR2265723.mdup	filt-walker
chr2	133776000	133816000	WC->CC	2	ERR2265723.mdup	filt-40k
chr3	110731939	110739176	CC->WC	2	ERR2265723.mdup	filt-walker
chr4	65771279	65777828	WW->WC	2	ERR2265723.mdup	filt-walker
chr4	78374351	78375650	WC->CC	2	ERR2265723.mdup	filt-walker
chr4	151966210	151976867	CC->WC	2	ERR2265723.mdup	filt-walker
chr5	91728739	91737457	WC->CC	2	ERR2265723.mdup	filt-walker
chr5	150742446	150762352	CC->WC	2	ERR2265723.mdup	filt-walker
chr6	91130408	91142413	WW->WC	2	ERR2265723.mdup	filt-walker
chr10	80807073	80809245	WW->WC	2	ERR2265723.mdup	filt-walker
chr11	8687701	8692766	WC->WW	2	ERR2265723.mdup	filt-walker
chr18	59129270	59141543	WC->CC	2	ERR2265723.mdup	filt-walker
chr19	12555928	12560399	CC->WC	2	ERR2265723.mdup	filt-walker
chr19	46205454	46210399	WC->CC	2	ERR2265723.mdup	filt-walker
chrX	12315823	12325684	CC->WC	2	ERR2265723.mdup	filt-walker
chr1	175554822	175562708	WC->WW	2	ERR2265724.mdup	filt-walker
chr3	101878644	101917816	CC->WC	2	ERR2265724.mdup	filt-walker
chr3	124462736	124477315	WC->CC	2	ERR2265724.mdup	filt-walker
chr3	173358623	173382928	CC->WC	2	ERR2265724.mdup	filt-walker
chr6	45481592	45484733	WC->CC	2	ERR2265724.mdup	filt-walker
chr7	17390651	17426603	WC->CC	2	ERR2265724.mdup	filt-walker
chr8	43897328	43915218	WC->WW	2	ERR2265724.mdup	filt-walker
chr8	114258141	114263084	WW->WC	2	ERR2265724.mdup	filt-walker
chr16	21579210	21583260	CC->WC	2	ERR2265724.mdup	filt-walker
chrX	133798526	133805257	WW->WC	2	ERR2265724.mdup	filt-walker
chr4	71586856	71590112	CC->WC	2	ERR2265725.mdup	filt-walker
chr4	93590209	93603432	WC->WW	2	ERR2265725.mdup	filt-walker
chr4	122063002	122077648	WW->WC	2	ERR2265725.mdup	filt-walker
chr7	48544753	48549472	WC->WW	2	ERR2265725.mdup	filt-walker
chr7	142628311	142629666	WW->WC	2	ERR2265725.mdup	filt-walker
chr8	25088000	25136000	WW->WC	2	ERR2265725.mdup	filt-48k
chr10	29875610	29877606	WC->WW	2	ERR2265725.mdup	filt-walker
chr11	59905903	59908764	WC->CC	2	ERR2265725.mdup	filt-walker
chr14	33363033	33370599	WC->CC	2	ERR2265725.mdup	filt-walker
chr14	49549566	49550056	CC->WC	2	ERR2265725.mdup	filt-walker
chr15	56637732	56641255	CC->WC	2	ERR2265725.mdup	filt-walker
chr16	53207946	53231032	CC->WC	2	ERR2265725.mdup	filt-walker
chr17	31459258	31466338	WW->WC	2	ERR2265725.mdup	filt-walker
chr17	54099388	54104710	WC->CC	2	ERR2265725.mdup	filt-walker
chr20	33233586	33236617	WW->WC	2	ERR2265725.mdup	filt-walker
chr1	117746931	117747010	WW->WC	2	ERR2265726.mdup	filt-walker
chr2	88232803	88232808	WW->WC	2	ERR2265726.mdup	filt-walker
chr2	159315421	159322401	WC->CC	2	ERR2265726.mdup	filt-walker
chr3	40180492	40186189	WC->CC	2	ERR2265726.mdup	filt-walker
chr3	184716507	184718752	CC->WC	2	ERR2265726.mdup	filt-walker
chr4	25923146	25927122	WW->WC	2	ERR2265726.mdup	filt-walker
chr4	54417596	54418833	WC->WW	2	ERR2265726.mdup	filt-walker
chr6	71238705	71256821	WW->WC	2	ERR2265726.mdup	filt-walker
chr8	20487054	20489677	WC->WW	2	ERR2265726.mdup	filt-walker
chr8	61216008	61217355	WW->WC	2	ERR2265726.mdup	filt-walker
chr10	16622630	16627657	WC->CC	2	ERR2265726.mdup	filt-walker
chr11	35216593	35224629	CC->WC	2	ERR2265726.mdup	filt-walker
chr12	13341672	13348233	WC->WW	2	ERR2265726.mdup	filt-walker
chr13	74972529	74974955	WC->CC	2	ERR2265726.mdup	filt-walker
chr19	16677871	16679961	WW->WC	2	ERR2265726.mdup	filt-walker
chrX	104048358	104090166	WC->WW	2	ERR2265726.mdup	filt-walker
chr2	33819262	33828564	CC->WC	2	ERR2265727.mdup	filt-walker
chr3	69189759	69219858	WC->WW	2	ERR2265727.mdup	filt-walker
chr3	184588460	184591945	WW->WC	2	ERR2265727.mdup	filt-walker
chr4	57339062	57343153	WC->WW	2	ERR2265727.mdup	filt-walker
chr6	36538360	36547020	WC->CC	2	ERR2265727.mdup	filt-walker
chr6	90154938	90160130	CC->WC	2	ERR2265727.mdup	filt-walker
chr7	23440000	23640000	WC->CC	2	ERR2265727.mdup	filt-200k
chr7	131077689	131087449	CC->WC	2	ERR2265727.mdup	filt-walker
chr8	66536970	66638179	WC->CC	2	ERR2265727.mdup	filt-walker
chr10	68273998	68283857	WC->WW	2	ERR2265727.mdup	filt-walker
chr16	14779630	14830086	CC->WC	2	ERR2265727.mdup	filt-walker
chr17	50429288	50438023	WC->WW	2	ERR2265727.mdup	filt-walker
chr19	52320648	52321862	WC->CC	2	ERR2265727.mdup	filt-walker
chr1	114642142	114645242	WW->WC	2	ERR2265728.mdup	filt-walker
chr2	46356622	46360604	CC->WC	2	ERR2265728.mdup	filt-walker
chr3	64151698	64157937	WC->WW	2	ERR2265728.mdup	filt-walker
chr5	110251515	110271812	WC->WW	2	ERR2265728.mdup	filt-walker
chr6	115780609	115780639	CC->WC	2	ERR2265728.mdup	filt-walker
chr9	38877228	38948666	CC->WC	2	ERR2265728.mdup	filt-walker
chr17	37976780	38295835	WW->WC	2	ERR2265728.mdup	filt-walker
chr20	8753067	8755852	WC->CC	2	ERR2265728.mdup	filt-walker
chrX	4835662	4842396	WC->CC	2	ERR2265728.mdup	filt-walker
chrX	45148622	45167829	CC->WC	2	ERR2265728.mdup	filt-walker
chr3	32675989	32681146	CC->WC	2	ERR2265729.mdup	filt-walker
chr3	143358364	143362623	WC->WW	2	ERR2265729.mdup	filt-walker
chr4	57289541	57300114	WW->WC	2	ERR2265729.mdup	filt-walker
chr9	86026461	86026611	WW->WC	2	ERR2265729.mdup	filt-walker
chr14	65112907	65127595	WC->WW	2	ERR2265729.mdup	filt-walker
chr18	59222116	59225166	WC->WW	2	ERR2265729.mdup	filt-walker
chrX	33062588	33076796	WW->WC	2	ERR2265729.mdup	filt-walker
chr1	173830255	173843805	WC->CC	2	ERR2265730.mdup	filt-walker
chr2	68429495	68445123	WC->WW	2	ERR2265730.mdup	filt-walker
chr2	154160901	154174719	WW->WC	2	ERR2265730.mdup	filt-walker
chr5	8765502	8794949	CC->WC	2	ERR2265730.mdup	filt-walker
chr5	154925016	154935882	WC->WW	2	ERR2265730.mdup	filt-walker
chr6	151981838	152010514	WW->WC	2	ERR2265730.mdup	filt-walker
chr7	10642697	10666972	CC->WC	2	ERR2265730.mdup	filt-walker
chr7	99807073	99817827	WC->CC	2	ERR2265730.mdup	filt-walker
chr8	48962937	48975362	WC->WW	2	ERR2265730.mdup	filt-walker
chr9	67900927	68356860	WC->CC	2	ERR2265730.mdup	filt-walker
chr10	71949635	71959296	WW->WC	2	ERR2265730.mdup	filt-walker
chr12	47733177	47744645	WC->CC	2	ERR2265730.mdup	filt-walker
chr13	72767945	72805802	WC->CC	2	ERR2265730.mdup	filt-walker
chr14	84960000	84963691	CC->WC	2	ERR2265730.mdup	filt-walker
chr16	21520427	21530963	CC->WC	2	ERR2265730.mdup	filt-walker
chrX	141468793	141512112	WW->WC	2	ERR2265730.mdup	filt-walker
chr1	175391273	175394426	WC->CC	2	ERR2265731.mdup	filt-walker
chr2	80801115	80820540	WW->WC	2	ERR2265731.mdup	filt-walker
chr4	181929629	181960448	CC->WC	2	ERR2265731.mdup	filt-walker
chr5	72206045	72218650	WW->WC	2	ERR2265731.mdup	filt-walker
chr6	106425413	106427574	WC->CC	2	ERR2265731.mdup	filt-walker
chr6	134296565	134304071	CC->WC	2	ERR2265731.mdup	filt-walker
chr7	9542668	9598722	WC->WW	2	ERR2265731.mdup	filt-walker
chr7	58721103	58751278	WW->WC	2	ERR2265731.mdup	filt-walker
chr7	94412401	94420573	WC->WW	2	ERR2265731.mdup	filt-walker
chr7	116776149	116782971	WW->WC	2	ERR2265731.mdup	filt-walker
chr9	25490205	25506681	WC->CC	2	ERR2265731.mdup	filt-walker
chr10	111065299	111091811	WW->WC	2	ERR2265731.mdup	filt-walker
chr15	33952286	34000237	WC->WW	2	ERR2265731.mdup	filt-walker
chr16	46401587	46403032	WC->CC	2	ERR2265731.mdup	filt-walker
chr16	66990397	66997296	CC->WC	2	ERR2265731.mdup	filt-walker
chr1	55512304	55515836	WC->WW	2	ERR2265732.mdup	filt-walker
chr1	98761571	98791490	WW->WC	2	ERR2265732.mdup	filt-walker
chr2	100930984	100958177	WC->WW	2	ERR2265732.mdup	filt-walker
chr3	3711096	3727042	CC->WC	2	ERR2265732.mdup	filt-walker
chr3	74136669	74139090	WC->CC	2	ERR2265732.mdup	filt-walker
chr3	88384250	88404875	CC->WC	2	ERR2265732.mdup	filt-walker
chr3	176250580	176256465	WC->CC	2	ERR2265732.mdup	filt-walker
chr4	40064917	40069869	WC->WW	2	ERR2265732.mdup	filt-walker
chr4	44769463	44770166	WW->WC	2	ERR2265732.mdup	filt-walker
chr4	57276970	57299299	WC->CC	2	ERR2265732.mdup	filt-walker
chr4	169448794	169451912	CC->WC	2	ERR2265732.mdup	filt-walker
chr5	56338764	56345713	WC->CC	2	ERR2265732.mdup	filt-walker
chr5	80000724	80012243	CC->WC	2	ERR2265732.mdup	filt-walker
chr7	73800271	73815707	WC->CC	2	ERR2265732.mdup	filt-walker
chr8	27707247	27712074	WC->WW	2	ERR2265732.mdup	filt-walker
chr8	44484978	44583936	WW->WC	2	ERR2265732.mdup	filt-walker
chr8	78303676	78307817	WC->WW	2	ERR2265732.mdup	filt-walker
chr10	9941665	9947266	WC->WW	2	ERR2265732.mdup	filt-walker
chr11	86997309	87010354	WC->WW	2	ERR2265732.mdup	filt-walker
chr14	58653904	58664454	WW->WC	2	ERR2265732.mdup	filt-walker
